_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.5,COVID220,M1,1,0,COVID,200,Proteome_Bojkova_Caco-2_24h_Down,,-4.5,23,9.2,30284,72,73,4,5.5,2.7,6241|11065|51053|51203,RRM2|UBE2C|GMNN|NUSAP1,-1.9,0
1,-4.5,COVID200,M1,1,0,COVID,200,Ubiquitinome_Stukalov_A549-ACE2_6h_Down,,-4.5,10,7,30284,250,73,6,8.2,3.2,991|3009|3930|4288|8340|440689,CDC20|H1-5|LBR|MKI67|H2BC13|H2BC18,-1.9,0
1,-4.2,COVID206,M1,1,0,COVID,200,Proteome_Li_Urine-mild-vs-healthy_Up,,-4.2,19,8.4,30284,86,73,4,5.5,2.7,1356|3009|29028|654483,CP|H1-5|ATAD2|BOLA2B,-1.7,0
1,-4.1,COVID037,M1,1,0,COVID,200,RNA_Sun_Calu-3_12h_Down,,-4.1,8.3,6.2,30284,300,73,6,8.2,3.2,3838|4001|6241|9232|11065|340547,KPNA2|LMNB1|RRM2|PTTG1|UBE2C|VSIG1,-1.5,0
1,-3.8,COVID313,M1,1,0,COVID,200,RNA_Wilk_CD8+T-cells_patient-C5_Up,,-3.8,29,9,30284,43,73,3,4.1,2.3,3148|4001|4288,HMGB2|LMNB1|MKI67,-1.3,0
1,-3.7,COVID345,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C5_Up,,-3.7,14,7.1,30284,116,73,4,5.5,2.7,1462|4288|6241|10051,VCAN|MKI67|RRM2|SMC4,-1.3,0
1,-3.7,COVID025,M1,1,0,COVID,200,RNA_Lamers_intestinal-organoid_differentiated_Down,,-3.7,27,8.7,30284,46,73,3,4.1,2.3,5347|9585|340547,PLK1|KIF20B|VSIG1,-1.2,0
1,-3.3,COVID212,M1,1,0,COVID,200,Proteome_Shen_Serum-severe-vs-healthy_Up,,-3.3,20,7.4,30284,62,73,3,4.1,2.3,1356|8836|440689,CP|GGH|H2BC18,-0.94,0
1,-3.3,COVID185,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_S_Up,,-3.3,19,7.3,30284,64,73,3,4.1,2.3,332|4288|128239,BIRC5|MKI67|IQGAP3,-0.91,0
1,-3.2,COVID132,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_6h_Down,,-3.2,18,7,30284,69,73,3,4.1,2.3,4288|29028|54443,MKI67|ATAD2|ANLN,-0.83,0
1,-3.1,COVID374,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP3,,-3.1,6.9,5.1,30284,299,73,5,6.8,3,3930|9928|25840|51203|83461,LBR|KIF14|TMT1A|NUSAP1|CDCA3,-0.77,0
1,-3.1,COVID035,M1,1,0,COVID,200,RNA_Sun_Calu-3_0h_Down,,-3.1,9.7,5.6,30284,171,73,4,5.5,2.7,1063|4254|259266|283431,CENPF|KITLG|ASPM|GAS2L3,-0.77,0
1,-3.1,COVID049,M1,1,0,COVID,200,RNA_Wyler_Calu-3_24h_Down,,-3.1,6.9,5.1,30284,300,73,5,6.8,3,1063|4751|25840|83461|128239,CENPF|NEK2|TMT1A|CDCA3|IQGAP3,-0.77,0
1,-3.1,COVID065,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_8h_Down,,-3.1,6.9,5.1,30284,300,73,5,6.8,3,4288|5347|22974|29028|54443,MKI67|PLK1|TPX2|ATAD2|ANLN,-0.77,0
1,-3,COVID204,M1,1,0,COVID,200,Proteome_Li_Urine-severe-vs-healthy_Up,,-3,15,6.3,30284,83,73,3,4.1,2.3,3009|29028|654483,H1-5|ATAD2|BOLA2B,-0.67,0
1,-3,COVID240,M1,1,0,COVID,200,RNA_Lieberman_Nasopharynx_High_vs_Low_Down,,-3,8.8,5.3,30284,188,73,4,5.5,2.7,4288|51203|54443|259266,MKI67|NUSAP1|ANLN|ASPM,-0.66,0
1,-2.8,COVID009,M1,1,0,COVID,200,RNA_Blanco-Melo_A549-ACE2_Down,,-2.8,8,5,30284,207,73,4,5.5,2.7,857|27122|51435|57530,CAV1|DKK3|SCARA3|CGN,-0.56,0
1,-2.7,COVID254,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C5_Up,,-2.7,12,5.5,30284,104,73,3,4.1,2.3,1462|4001|4288,VCAN|LMNB1|MKI67,-0.49,0
1,-2.7,COVID337,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1B-severe_Up,,-2.7,12,5.5,30284,104,73,3,4.1,2.3,1462|4288|6241,VCAN|MKI67|RRM2,-0.49,0
1,-2.7,COVID371,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP15,,-2.7,12,5.4,30284,106,73,3,4.1,2.3,7298|9787|55165,TYMS|DLGAP5|CEP55,-0.47,0
1,-2.6,COVID373,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP2,,-2.6,7.3,4.7,30284,228,73,4,5.5,2.7,857|9787|10460|55165,CAV1|DLGAP5|TACC3|CEP55,-0.46,0
1,-2.5,COVID343,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C4_Up,,-2.5,10,5,30284,121,73,3,4.1,2.3,1462|4288|6241,VCAN|MKI67|RRM2,-0.36,0
1,-2.4,COVID155,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP1_Up,,-2.4,9.7,4.9,30284,128,73,3,4.1,2.3,991|11004|83461,CDC20|KIF2C|CDCA3,-0.33,0
1,-2.2,COVID034,M1,1,0,COVID,200,RNA_Liao_BALF-severe-vs-mild_Up,,-2.2,5.5,3.9,30284,300,73,4,5.5,2.7,857|7042|22943|54443,CAV1|TGFB2|DKK1|ANLN,-0.18,0
1,-2.2,COVID130,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_24h_Down,,-2.2,5.5,3.9,30284,300,73,4,5.5,2.7,1063|4001|4288|157313,CENPF|LMNB1|MKI67|CDCA2,-0.18,0
1,-2.2,COVID256,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C6_Up,,-2.2,8.1,4.3,30284,154,73,3,4.1,2.3,1462|4001|4288,VCAN|LMNB1|MKI67,-0.17,0
